sigma_0.1_tau,sigma_0.1_strain,sigma_0.1_strain_rate,sigma_0.2_tau,sigma_0.2_strain,sigma_0.2_strain_rate
3.78400000e+01,4.94408388e+67,2.38325603e+68,3.78400000e+01,1.79629537e+75,8.65889795e+75
3.78500000e+01,5.19447961e+67,2.50395729e+68,3.78500000e+01,1.88726970e+75,9.09743239e+75
3.78600000e+01,5.45755676e+67,2.63077152e+68,3.78600000e+01,1.98285146e+75,9.55817664e+75
3.78700000e+01,5.73395760e+67,2.76400833e+68,3.78700000e+01,2.08327402e+75,1.00422555e+76
3.78800000e+01,6.02435690e+67,2.90399298e+68,3.78800000e+01,2.18878252e+75,1.05508508e+76
3.78900000e+01,6.32946362e+67,3.05106724e+68,3.78900000e+01,2.29963457e+75,1.10852042e+76
3.79000000e+01,6.65002263e+67,3.20559014e+68,3.79000000e+01,2.41610077e+75,1.16466202e+76
3.79100000e+01,6.98681653e+67,3.36793894e+68,3.79100000e+01,2.53846546e+75,1.22364694e+76
3.79200000e+01,7.34066753e+67,3.53850998e+68,3.79200000e+01,2.66702738e+75,1.28561919e+76
3.79300000e+01,7.71243949e+67,3.71771968e+68,3.79300000e+01,2.80210039e+75,1.35073005e+76
3.79400000e+01,8.10304005e+67,3.90600555e+68,3.79400000e+01,2.94401423e+75,1.41913848e+76
3.79500000e+01,8.51342277e+67,4.10382725e+68,3.79500000e+01,3.09311538e+75,1.49101149e+76
3.79600000e+01,8.94458955e+67,4.31166774e+68,3.79600000e+01,3.24976784e+75,1.56652456e+76
3.79700000e+01,9.39759299e+67,4.53003442e+68,3.79700000e+01,3.41435404e+75,1.64586202e+76
3.79800000e+01,9.87353903e+67,4.75946040e+68,3.79800000e+01,3.58727580e+75,1.72921756e+76
3.79900000e+01,1.03735896e+68,5.00050577e+68,3.79900000e+01,3.76895527e+75,1.81679470e+76
3.80000000e+01,1.08989655e+68,5.25375902e+68,3.80000000e+01,3.95983599e+75,1.90880722e+76
3.80100000e+01,1.14509493e+68,5.51983841e+68,3.80100000e+01,4.16038397e+75,2.00547976e+76
3.80200000e+01,1.20308887e+68,5.79939353e+68,3.80200000e+01,4.37108880e+75,2.10704834e+76
3.80300000e+01,1.26401994e+68,6.09310686e+68,3.80300000e+01,4.59246489e+75,2.21376091e+76
3.80400000e+01,1.32803689e+68,6.40169546e+68,3.80400000e+01,4.82505269e+75,2.32587800e+76
3.80500000e+01,1.39529602e+68,6.72591270e+68,3.80500000e+01,5.06942002e+75,2.44367331e+76
3.80600000e+01,1.46596152e+68,7.06655008e+68,3.80600000e+01,5.32616347e+75,2.56743443e+76
3.80700000e+01,1.54020591e+68,7.42443923e+68,3.80700000e+01,5.59590982e+75,2.69746350e+76
3.80800000e+01,1.61821045e+68,7.80045386e+68,3.80800000e+01,5.87931761e+75,2.83407796e+76
3.80900000e+01,1.70016557e+68,8.19551195e+68,3.80900000e+01,6.17707874e+75,2.97761133e+76
3.81000000e+01,1.78627135e+68,8.61057796e+68,3.81000000e+01,6.48992015e+75,3.12841402e+76
3.81100000e+01,1.87673800e+68,9.04666521e+68,3.81100000e+01,6.81860557e+75,3.28685419e+76
3.81200000e+01,1.97178639e+68,9.50483833e+68,3.81200000e+01,7.16393743e+75,3.45331865e+76
3.81300000e+01,2.07164855e+68,9.98621587e+68,3.81300000e+01,7.52675881e+75,3.62821379e+76
3.81400000e+01,2.17656828e+68,1.04919730e+69,3.81400000e+01,7.90795547e+75,3.81196659e+76
3.81500000e+01,2.28680172e+68,1.10233445e+69,3.81500000e+01,8.30845803e+75,4.00502564e+76
3.81600000e+01,2.40261800e+68,1.15816276e+69,3.81600000e+01,8.72924426e+75,4.20786227e+76
3.81700000e+01,2.52429985e+68,1.21681852e+69,3.81700000e+01,9.17134143e+75,4.42097167e+76
3.81800000e+01,2.65214434e+68,1.27844494e+69,3.81800000e+01,9.63582884e+75,4.64487410e+76
3.81900000e+01,2.78646359e+68,1.34319245e+69,3.81900000e+01,1.01238405e+76,4.88011620e+76
3.82000000e+01,2.92758550e+68,1.41121914e+69,3.82000000e+01,1.06365677e+76,5.12727225e+76
3.82100000e+01,3.07585461e+68,1.48269108e+69,3.82100000e+01,1.11752622e+76,5.38694565e+76
3.82200000e+01,3.23163288e+68,1.55778274e+69,3.82200000e+01,1.17412393e+76,5.65977034e+76
3.82300000e+01,3.39530063e+68,1.63667747e+69,3.82300000e+01,1.23358805e+76,5.94641239e+76
3.82400000e+01,3.56725742e+68,1.71956786e+69,3.82400000e+01,1.29606377e+76,6.24757157e+76
3.82500000e+01,3.74792304e+68,1.80665628e+69,3.82500000e+01,1.36170360e+76,6.56398312e+76
3.82600000e+01,3.93773858e+68,1.89815534e+69,3.82600000e+01,1.43066779e+76,6.89641950e+76
3.82700000e+01,4.13716742e+68,1.99428841e+69,3.82700000e+01,1.50312472e+76,7.24569229e+76
3.82800000e+01,4.34669644e+68,2.09529020e+69,3.82800000e+01,1.57925126e+76,7.61265419e+76
3.82900000e+01,4.56683717e+68,2.20140727e+69,3.82900000e+01,1.65923327e+76,7.99820106e+76
3.83000000e+01,4.79812704e+68,2.31289870e+69,3.83000000e+01,1.74326601e+76,8.40327416e+76
3.83100000e+01,5.04113071e+68,2.43003668e+69,3.83100000e+01,1.83155463e+76,8.82886240e+76
3.83200000e+01,5.29644142e+68,2.55310716e+69,3.83200000e+01,1.92431468e+76,9.27600478e+76
3.83300000e+01,5.56468248e+68,2.68241062e+69,3.83300000e+01,2.02177261e+76,9.74579292e+76
3.83400000e+01,5.84650875e+68,2.81826271e+69,3.83400000e+01,2.12416635e+76,1.02393737e+77
3.83500000e+01,6.14260827e+68,2.96099511e+69,3.83500000e+01,2.23174587e+76,1.07579522e+77
3.83600000e+01,6.45370389e+68,3.11095626e+69,3.83600000e+01,2.34477381e+76,1.13027943e+77
3.83700000e+01,6.78055512e+68,3.26851228e+69,3.83700000e+01,2.46352612e+76,1.18752303e+77
3.83800000e+01,7.12395990e+68,3.43404780e+69,3.83800000e+01,2.58829269e+76,1.24766576e+77
3.83900000e+01,7.48475660e+68,3.60796696e+69,3.83900000e+01,2.71937814e+76,1.31085445e+77
3.84000000e+01,7.86382603e+68,3.79069435e+69,3.84000000e+01,2.85710247e+76,1.37724336e+77
3.84100000e+01,8.26209364e+68,3.98267605e+69,3.84100000e+01,3.00180193e+76,1.44699458e+77
3.84200000e+01,8.68053171e+68,4.18438078e+69,3.84200000e+01,3.15382977e+76,1.52027838e+77
3.84300000e+01,9.12016181e+68,4.39630094e+69,3.84300000e+01,3.31355714e+76,1.59727368e+77
3.84400000e+01,9.58205720e+68,4.61895392e+69,3.84400000e+01,3.48137398e+76,1.67816844e+77
3.84500000e+01,1.00673455e+69,4.85288327e+69,3.84500000e+01,3.65769000e+76,1.76316016e+77
3.84600000e+01,1.05772115e+69,5.09866009e+69,3.84600000e+01,3.84293563e+76,1.85245634e+77
3.84700000e+01,1.11129000e+69,5.35688442e+69,3.84700000e+01,4.03756313e+76,1.94627496e+77
3.84800000e+01,1.16757186e+69,5.62818664e+69,3.84800000e+01,4.24204764e+76,2.04484508e+77
3.84900000e+01,1.22670416e+69,5.91322912e+69,3.84900000e+01,4.45688837e+76,2.14840734e+77
3.85000000e+01,1.28883123e+69,6.21270772e+69,3.85000000e+01,4.68260983e+76,2.25721456e+77
3.85100000e+01,1.35410477e+69,6.52735357e+69,3.85100000e+01,4.91976306e+76,2.37153238e+77
3.85200000e+01,1.42268412e+69,6.85793482e+69,3.85200000e+01,5.16892705e+76,2.49163988e+77
3.85300000e+01,1.49473670e+69,7.20525854e+69,3.85300000e+01,5.43071008e+76,2.61783029e+77
3.85400000e+01,1.57043843e+69,7.57017265e+69,3.85400000e+01,5.70575125e+76,2.75041168e+77
3.85500000e+01,1.64997411e+69,7.95356802e+69,3.85500000e+01,5.99472202e+76,2.88970773e+77
3.85600000e+01,1.73353792e+69,8.35638066e+69,3.85600000e+01,6.29832787e+76,3.03605850e+77
3.85700000e+01,1.82133385e+69,8.77959395e+69,3.85700000e+01,6.61731000e+76,3.18982128e+77
3.85800000e+01,1.91357627e+69,9.22424110e+69,3.85800000e+01,6.95244715e+76,3.35137145e+77
3.85900000e+01,2.01049034e+69,9.69140765e+69,3.85900000e+01,7.30455749e+76,3.52110342e+77
3.86000000e+01,2.11231268e+69,1.01822341e+70,3.86000000e+01,7.67450064e+76,3.69943156e+77
3.86100000e+01,2.21929187e+69,1.06979187e+70,3.86100000e+01,8.06317977e+76,3.88679122e+77
3.86200000e+01,2.33168907e+69,1.12397204e+70,3.86200000e+01,8.47154375e+76,4.08363980e+77
3.86300000e+01,2.44977869e+69,1.18089620e+70,3.86300000e+01,8.90058953e+76,4.29045789e+77
3.86400000e+01,2.57384902e+69,1.24070330e+70,3.86400000e+01,9.35136457e+76,4.50775038e+77
3.86500000e+01,2.70420296e+69,1.30353938e+70,3.86500000e+01,9.82496935e+76,4.73604777e+77
3.86600000e+01,2.84115874e+69,1.36955781e+70,3.86600000e+01,1.03225601e+77,4.97590740e+77
3.86700000e+01,2.98505072e+69,1.43891979e+70,3.86700000e+01,1.08453516e+77,5.22791485e+77
3.86800000e+01,3.13623019e+69,1.51179464e+70,3.86800000e+01,1.13946201e+77,5.49268535e+77
3.86900000e+01,3.29506621e+69,1.58836027e+70,3.86900000e+01,1.19717066e+77,5.77086529e+77
3.87000000e+01,3.46194657e+69,1.66880361e+70,3.87000000e+01,1.25780200e+77,6.06313380e+77
3.87100000e+01,3.63727868e+69,1.75332105e+70,3.87100000e+01,1.32150405e+77,6.37020440e+77
3.87200000e+01,3.82149057e+69,1.84211892e+70,3.87200000e+01,1.38843231e+77,6.69282675e+77
3.87300000e+01,4.01503197e+69,1.93541400e+70,3.87300000e+01,1.45875020e+77,7.03178848e+77
3.87400000e+01,4.21837538e+69,2.03343406e+70,3.87400000e+01,1.53262937e+77,7.38791710e+77
3.87500000e+01,4.43201722e+69,2.13641840e+70,3.87500000e+01,1.61025019e+77,7.76208205e+77
3.87600000e+01,4.65647906e+69,2.24461843e+70,3.87600000e+01,1.69180216e+77,8.15519678e+77
3.87700000e+01,4.89230889e+69,2.35829831e+70,3.87700000e+01,1.77748437e+77,8.56822101e+77
3.87800000e+01,5.14008245e+69,2.47773557e+70,3.87800000e+01,1.86750600e+77,9.00216307e+77
3.87900000e+01,5.40040463e+69,2.60322179e+70,3.87900000e+01,1.96208682e+77,9.45808235e+77
3.88000000e+01,5.67391096e+69,2.73506333e+70,3.88000000e+01,2.06145774e+77,9.93709191e+77
3.88100000e+01,5.96126916e+69,2.87358205e+70,3.88100000e+01,2.16586135e+77,1.04403612e+78
3.88200000e+01,6.26318078e+69,3.01911612e+70,3.88200000e+01,2.27555254e+77,1.09691187e+78
3.88300000e+01,6.58038286e+69,3.17202085e+70,3.88300000e+01,2.39079910e+77,1.15246555e+78
3.88400000e+01,6.91364981e+69,3.33266951e+70,3.88400000e+01,2.51188237e+77,1.21083278e+78
3.88500000e+01,7.26379524e+69,3.50145431e+70,3.88500000e+01,2.63909798e+77,1.27215604e+78
3.88600000e+01,7.63167397e+69,3.67878731e+70,3.88600000e+01,2.77275648e+77,1.33658505e+78
3.88700000e+01,8.01818412e+69,3.86510142e+70,3.88700000e+01,2.91318419e+77,1.40427710e+78
3.88800000e+01,8.42426927e+69,4.06085152e+70,3.88800000e+01,3.06072394e+77,1.47539746e+78
3.88900000e+01,8.85092082e+69,4.26651548e+70,3.88900000e+01,3.21573591e+77,1.55011974e+78
3.89000000e+01,9.29918036e+69,4.48259540e+70,3.89000000e+01,3.37859855e+77,1.62862637e+78
3.89100000e+01,9.77014224e+69,4.70961880e+70,3.89100000e+01,3.54970945e+77,1.71110901e+78
3.89200000e+01,1.02649562e+70,4.94813992e+70,3.89200000e+01,3.72948635e+77,1.79776902e+78
3.89300000e+01,1.07848303e+70,5.19874107e+70,3.89300000e+01,3.91836815e+77,1.88881798e+78
3.89400000e+01,1.13310337e+70,5.46203405e+70,3.89400000e+01,4.11681596e+77,1.98447816e+78
3.89500000e+01,1.19048999e+70,5.73866164e+70,3.89500000e+01,4.32531427e+77,2.08498310e+78
3.89600000e+01,1.25078298e+70,6.02929917e+70,3.89600000e+01,4.54437209e+77,2.19057816e+78
3.89700000e+01,1.31412954e+70,6.33465620e+70,3.89700000e+01,4.77452421e+77,2.30152115e+78
3.89800000e+01,1.38068433e+70,6.65547820e+70,3.89800000e+01,5.01633250e+77,2.41808290e+78
3.89900000e+01,1.45060981e+70,6.99254839e+70,3.89900000e+01,5.27038729e+77,2.54054798e+78
3.90000000e+01,1.52407671e+70,7.34668968e+70,3.90000000e+01,5.53730883e+77,2.66921537e+78
3.90100000e+01,1.60126437e+70,7.71876665e+70,3.90100000e+01,5.81774875e+77,2.80439918e+78
3.90200000e+01,1.68236125e+70,8.10968764e+70,3.90200000e+01,6.11239169e+77,2.94642945e+78
3.90300000e+01,1.76756532e+70,8.52040704e+70,3.90300000e+01,6.42195699e+77,3.09565292e+78
3.90400000e+01,1.85708460e+70,8.95192753e+70,3.90400000e+01,6.74720037e+77,3.25243389e+78
3.90500000e+01,1.95113762e+70,9.40530261e+70,3.90500000e+01,7.08891589e+77,3.41715512e+78
3.90600000e+01,2.04995401e+70,9.88163911e+70,3.90600000e+01,7.44793776e+77,3.59021874e+78
3.90700000e+01,2.15377501e+70,1.03820999e+71,3.90700000e+01,7.82514249e+77,3.77204725e+78
3.90800000e+01,2.26285408e+70,1.09079068e+71,3.90800000e+01,8.22145094e+77,3.96308457e+78
3.90900000e+01,2.37745752e+70,1.14603435e+71,3.90900000e+01,8.63783065e+77,4.16379707e+78
3.91000000e+01,2.49786510e+70,1.20407586e+71,3.91000000e+01,9.07529813e+77,4.37467476e+78
3.91100000e+01,2.62437079e+70,1.26505692e+71,3.91100000e+01,9.53492137e+77,4.59623247e+78
3.91200000e+01,2.75728343e+70,1.32912639e+71,3.91200000e+01,1.00178225e+78,4.82901108e+78
3.91300000e+01,2.89692750e+70,1.39644070e+71,3.91300000e+01,1.05251804e+78,5.07357889e+78
3.91400000e+01,3.04364392e+70,1.46716417e+71,3.91400000e+01,1.10582337e+78,5.33053296e+78
3.91500000e+01,3.19779087e+70,1.54146947e+71,3.91500000e+01,1.16182837e+78,5.60050060e+78
3.91600000e+01,3.35974467e+70,1.61953800e+71,3.91600000e+01,1.22066978e+78,5.88414090e+78
3.91700000e+01,3.52990070e+70,1.70156036e+71,3.91700000e+01,1.28249124e+78,6.18214631e+78
3.91800000e+01,3.70867438e+70,1.78773678e+71,3.91800000e+01,1.34744369e+78,6.49524436e+78
3.91900000e+01,3.89650215e+70,1.87827765e+71,3.91900000e+01,1.41568568e+78,6.82419943e+78
3.92000000e+01,4.09384255e+70,1.97340401e+71,3.92000000e+01,1.48738383e+78,7.16981460e+78
3.92100000e+01,4.30117736e+70,2.07334809e+71,3.92100000e+01,1.56271316e+78,7.53293363e+78
3.92200000e+01,4.51901274e+70,2.17835389e+71,3.92200000e+01,1.64185760e+78,7.91444302e+78
3.92300000e+01,4.74788052e+70,2.28867777e+71,3.92300000e+01,1.72501034e+78,8.31527415e+78
3.92400000e+01,4.98833943e+70,2.40458906e+71,3.92400000e+01,1.81237439e+78,8.73640558e+78
3.92500000e+01,5.24097650e+70,2.52637074e+71,3.92500000e+01,1.90416305e+78,9.17886544e+78
3.92600000e+01,5.50640851e+70,2.65432012e+71,3.92600000e+01,2.00060039e+78,9.64373390e+78
3.92700000e+01,5.78528347e+70,2.78874955e+71,3.92700000e+01,2.10192184e+78,1.01321459e+79
3.92800000e+01,6.07828219e+70,2.92998724e+71,3.92800000e+01,2.20837478e+78,1.06452937e+79
3.92900000e+01,6.38611999e+70,3.07837799e+71,3.92900000e+01,2.32021908e+78,1.11844302e+79
3.93000000e+01,6.70954840e+70,3.23428406e+71,3.93000000e+01,2.43772780e+78,1.17508716e+79
3.93100000e+01,7.04935701e+70,3.39808608e+71,3.93100000e+01,2.56118781e+78,1.23460007e+79
3.93200000e+01,7.40637540e+70,3.57018393e+71,3.93200000e+01,2.69090051e+78,1.29712704e+79
3.93300000e+01,7.78147518e+70,3.75099778e+71,3.93300000e+01,2.82718258e+78,1.36282072e+79
3.93400000e+01,8.17557208e+70,3.94096903e+71,3.93400000e+01,2.97036673e+78,1.43184149e+79
3.93500000e+01,8.58962823e+70,4.14056148e+71,3.93500000e+01,3.12080252e+78,1.50435785e+79
3.93600000e+01,9.02465447e+70,4.35026239e+71,3.93600000e+01,3.27885720e+78,1.58054685e+79
3.93700000e+01,9.48171284e+70,4.57058372e+71,3.93700000e+01,3.44491665e+78,1.66059448e+79
3.93800000e+01,9.96191917e+70,4.80206334e+71,3.93800000e+01,3.61938626e+78,1.74469616e+79
3.93900000e+01,1.04664458e+71,5.04526636e+71,3.93900000e+01,3.80269199e+78,1.83305721e+79
3.94000000e+01,1.09965245e+71,5.30078653e+71,3.94000000e+01,3.99528132e+78,1.92589336e+79
3.94100000e+01,1.15534492e+71,5.56924765e+71,3.94100000e+01,4.19762445e+78,2.02343124e+79
3.94200000e+01,1.21385797e+71,5.85130513e+71,3.94200000e+01,4.41021534e+78,2.12590898e+79
3.94300000e+01,1.27533445e+71,6.14764756e+71,3.94300000e+01,4.63357302e+78,2.23357676e+79
3.94400000e+01,1.33992443e+71,6.45899840e+71,3.94400000e+01,4.86824276e+78,2.34669743e+79
3.94500000e+01,1.40778561e+71,6.78611777e+71,3.94500000e+01,5.11479748e+78,2.46554715e+79
3.94600000e+01,1.47908365e+71,7.12980427e+71,3.94600000e+01,5.37383909e+78,2.59041608e+79
3.94700000e+01,1.55399262e+71,7.49089696e+71,3.94700000e+01,5.64599999e+78,2.72160907e+79
3.94800000e+01,1.63269540e+71,7.87027738e+71,3.94800000e+01,5.93194463e+78,2.85944639e+79
3.94900000e+01,1.71538411e+71,8.26887172e+71,3.94900000e+01,6.23237109e+78,3.00426456e+79
3.95000000e+01,1.80226065e+71,8.68765307e+71,3.95000000e+01,6.54801280e+78,3.15641712e+79
3.95100000e+01,1.89353708e+71,9.12764383e+71,3.95100000e+01,6.87964035e+78,3.31627552e+79
3.95200000e+01,1.98943627e+71,9.58991815e+71,3.95200000e+01,7.22806336e+78,3.48423004e+79
3.95300000e+01,2.09019231e+71,1.00756046e+72,3.95300000e+01,7.59413243e+78,3.66069070e+79
3.95400000e+01,2.19605120e+71,1.05858889e+72,3.95400000e+01,7.97874126e+78,3.84608831e+79
3.95500000e+01,2.30727137e+71,1.11220168e+72,3.95500000e+01,8.38282880e+78,4.04087548e+79
3.95600000e+01,2.42412434e+71,1.16852972e+72,3.95600000e+01,8.80738158e+78,4.24552774e+79
3.95700000e+01,2.54689539e+71,1.22771052e+72,3.95700000e+01,9.25343605e+78,4.46054472e+79
3.95800000e+01,2.67588425e+71,1.28988857e+72,3.95800000e+01,9.72208119e+78,4.68645136e+79
3.95900000e+01,2.81140581e+71,1.35521565e+72,3.95900000e+01,1.02144611e+79,4.92379915e+79
3.96000000e+01,2.95379094e+71,1.42385126e+72,3.96000000e+01,1.07317779e+79,5.17316755e+79
3.96100000e+01,3.10338724e+71,1.49596296e+72,3.96100000e+01,1.12752944e+79,5.43516534e+79
3.96200000e+01,3.26055992e+71,1.57172679e+72,3.96200000e+01,1.18463376e+79,5.71043215e+79
3.96300000e+01,3.42569269e+71,1.65132772e+72,3.96300000e+01,1.24463016e+79,5.99963999e+79
3.96400000e+01,3.59918870e+71,1.73496008e+72,3.96400000e+01,1.30766511e+79,6.30349491e+79
3.96500000e+01,3.78147150e+71,1.82282805e+72,3.96500000e+01,1.37389250e+79,6.62273873e+79
3.96600000e+01,3.97298611e+71,1.91514613e+72,3.96600000e+01,1.44347400e+79,6.95815081e+79
3.96700000e+01,4.17420008e+71,2.01213971e+72,3.96700000e+01,1.51657951e+79,7.31055002e+79
3.96800000e+01,4.38560464e+71,2.11404559e+72,3.96800000e+01,1.59338747e+79,7.68079667e+79
3.96900000e+01,4.60771590e+71,2.22111254e+72,3.96900000e+01,1.67408542e+79,8.06979466e+79
3.97000000e+01,4.84107609e+71,2.33360195e+72,3.97000000e+01,1.75887036e+79,8.47849365e+79
3.97100000e+01,5.08625494e+71,2.45178845e+72,3.97100000e+01,1.84794927e+79,8.90789142e+79
3.97200000e+01,5.34385099e+71,2.57596057e+72,3.97200000e+01,1.94153963e+79,9.35903627e+79
3.97300000e+01,5.61449314e+71,2.70642144e+72,3.97300000e+01,2.03986993e+79,9.83302959e+79
3.97400000e+01,5.89884210e+71,2.84348958e+72,3.97400000e+01,2.14318021e+79,1.03310285e+80
3.97500000e+01,6.19759206e+71,2.98749961e+72,3.97500000e+01,2.25172270e+79,1.08542489e+80
3.97600000e+01,6.51147237e+71,3.13880309e+72,3.97600000e+01,2.36576238e+79,1.14039681e+80
3.97700000e+01,6.84124931e+71,3.29776943e+72,3.97700000e+01,2.48557766e+79,1.19815280e+80
3.97800000e+01,7.18772798e+71,3.46478670e+72,3.97800000e+01,2.61146105e+79,1.25883388e+80
3.97900000e+01,7.55175424e+71,3.64026264e+72,3.97900000e+01,2.74371987e+79,1.32258818e+80
3.98000000e+01,7.93421681e+71,3.82462566e+72,3.98000000e+01,2.88267701e+79,1.38957136e+80
3.98100000e+01,8.33604939e+71,4.01832583e+72,3.98100000e+01,3.02867170e+79,1.45994693e+80
3.98200000e+01,8.75823300e+71,4.22183606e+72,3.98200000e+01,3.18206037e+79,1.53388671e+80
3.98300000e+01,9.20179831e+71,4.43565317e+72,3.98300000e+01,3.34321749e+79,1.61157121e+80
3.98400000e+01,9.66782823e+71,4.66029915e+72,3.98400000e+01,3.51253650e+79,1.69319008e+80
3.98500000e+01,1.01574605e+72,4.89632246e+72,3.98500000e+01,3.69043076e+79,1.77894259e+80
3.98600000e+01,1.06718904e+72,5.14429928e+72,3.98600000e+01,3.87733456e+79,1.86903807e+80
3.98700000e+01,1.12123739e+72,5.40483503e+72,3.98700000e+01,4.07370421e+79,1.96369648e+80
3.98800000e+01,1.17802305e+72,5.67856574e+72,3.98800000e+01,4.28001911e+79,2.06314893e+80
3.98900000e+01,1.23768464e+72,5.96615969e+72,3.98900000e+01,4.49678292e+79,2.16763819e+80
3.99000000e+01,1.30036783e+72,6.26831898e+72,3.99000000e+01,4.72452486e+79,2.27741936e+80
3.99100000e+01,1.36622565e+72,6.58578129e+72,3.99100000e+01,4.96380091e+79,2.39276047e+80
3.99200000e+01,1.43541886e+72,6.91932165e+72,3.99200000e+01,5.21519522e+79,2.51394308e+80
3.99300000e+01,1.50811641e+72,7.26975434e+72,3.99300000e+01,5.47932152e+79,2.64126305e+80
3.99400000e+01,1.58449576e+72,7.63793487e+72,3.99400000e+01,5.75682464e+79,2.77503120e+80
3.99500000e+01,1.66474338e+72,8.02476210e+72,3.99500000e+01,6.04838205e+79,2.91557412e+80
3.99600000e+01,1.74905518e+72,8.43118039e+72,3.99600000e+01,6.35470554e+79,3.06323490e+80
3.99700000e+01,1.83763700e+72,8.85818196e+72,3.99700000e+01,6.67654295e+79,3.21837405e+80
3.99800000e+01,1.93070509e+72,9.30680924e+72,3.99800000e+01,7.01467998e+79,3.38137029e+80
3.99900000e+01,2.02848667e+72,9.77815749e+72,3.99900000e+01,7.36994213e+79,3.55262157e+80
4.00000000e+01,2.13122044e+72,1.02733774e+73,4.00000000e+01,7.74319673e+79,3.73254596e+80
4.00100000e+01,2.23915722e+72,1.07936780e+73,4.00100000e+01,8.13535500e+79,3.92158271e+80
4.00200000e+01,2.35256052e+72,1.13403295e+73,4.00200000e+01,8.54737433e+79,4.12019333e+80
4.00300000e+01,2.47170718e+72,1.19146665e+73,4.00300000e+01,8.98026060e+79,4.32886269e+80
4.00400000e+01,2.59688809e+72,1.25180910e+73,4.00400000e+01,9.43507062e+79,4.54810022e+80
4.00500000e+01,2.72840886e+72,1.31520763e+73,4.00500000e+01,9.91291474e+79,4.77844114e+80
4.00600000e+01,2.86659056e+72,1.38181702e+73,4.00600000e+01,1.04149595e+80,5.02044781e+80
4.00700000e+01,3.01177054e+72,1.45179987e+73,4.00700000e+01,1.09424306e+80,5.27471103e+80
4.00800000e+01,3.16430325e+72,1.52532703e+73,4.00800000e+01,1.14966158e+80,5.54185154e+80
4.00900000e+01,3.32456105e+72,1.60257802e+73,4.00900000e+01,1.20788679e+80,5.82252153e+80
4.01000000e+01,3.49293519e+72,1.68374143e+73,4.01000000e+01,1.26906085e+80,6.11740619e+80
4.01100000e+01,3.66983673e+72,1.76901540e+73,4.01100000e+01,1.33333311e+80,6.42722545e+80
4.01200000e+01,3.85569754e+72,1.85860812e+73,4.01200000e+01,1.40086047e+80,6.75273566e+80
4.01300000e+01,4.05097137e+72,1.95273830e+73,4.01300000e+01,1.47180778e+80,7.09473151e+80
4.01400000e+01,4.25613495e+72,2.05163576e+73,4.01400000e+01,1.54634826e+80,7.45404792e+80
4.01500000e+01,4.47168914e+72,2.15554193e+73,4.01500000e+01,1.62466388e+80,7.83156210e+80
4.01600000e+01,4.69816019e+72,2.26471049e+73,4.01600000e+01,1.70694584e+80,8.22819568e+80
4.01700000e+01,4.93610099e+72,2.37940794e+73,4.01700000e+01,1.79339501e+80,8.64491698e+80
4.01800000e+01,5.18609242e+72,2.49991431e+73,4.01800000e+01,1.88422244e+80,9.08274334e+80
4.01900000e+01,5.44874480e+72,2.62652378e+73,4.01900000e+01,1.97964988e+80,9.54274366e+80
4.02000000e+01,5.72469934e+72,2.75954546e+73,4.02000000e+01,2.07991029e+80,1.00260409e+81
4.02100000e+01,6.01462975e+72,2.89930409e+73,4.02100000e+01,2.18524844e+80,1.05338150e+81
4.02200000e+01,6.31924384e+72,3.04614087e+73,4.02200000e+01,2.29592149e+80,1.10673056e+81
4.02300000e+01,6.63928527e+72,3.20041428e+73,4.02300000e+01,2.41219965e+80,1.16278152e+81
4.02400000e+01,6.97553536e+72,3.36250094e+73,4.02400000e+01,2.53436677e+80,1.22167120e+81
4.02500000e+01,7.32881502e+72,3.53279657e+73,4.02500000e+01,2.66272110e+80,1.28354338e+81
4.02600000e+01,7.69998671e+72,3.71171691e+73,4.02600000e+01,2.79757601e+80,1.34854911e+81
